p_id2,start_year,season_days_injured,total_days_injured,season_minutes_played,season_games_played,season_matches_in_squad,total_minutes_played,total_games_played,dob,height_cm,weight_kg,nationality,work_rate,position,age,cumulative_minutes_played,cumulative_games_played,minutes_per_game_prev_seasons,avg_days_injured_prev_seasons,avg_games_per_season_prev_seasons,bmi,work_rate_numeric,position_numeric,significant_injury_prev_season,cumulative_days_injured,season_days_injured_prev_season,player_name,market_value_eur,market_value_text
ovieejaria,2016,79,108,16,2,10,16,2,18-11-1997,183.75,74.75,England,High/Medium,Midfielder,19,0.0,0.0,0.0,0.0,0.0,22.1389236,3.5,3.0,0.0,0.0,0.0,Ovie Ejaria,500000,€500k
ozankabak,2020,27,190,838,9,10,838,9,25-03-2000,186.0,80.33333333,Turkey,Medium/Medium,Defender,20,0.0,0.0,0.0,0.0,0.0,23.22041084,3.0,1.0,0.0,0.0,0.0,Ozan Kabak,5000000,€5.00m
patrickcutrone,2020,4,20,33,2,3,365,14,03-01-1998,183.0,78.25,Italy,High/Medium,Forward,22,0.0,0.0,0.0,0.0,0.0,23.36588133,3.5,2.0,0.0,0.0,0.0,Patrick Cutrone,5000000,€5.00m
paulpogba,2016,18,457,2749,30,31,11462,134,15-03-1993,190.5,83.33333333,France,High/Medium,Midfielder,23,0.0,0.0,0.0,0.0,0.0,22.96300889,3.5,3.0,0.0,0.0,0.0,Paul Pogba,5000000,€5.00m
paulpogba,2017,63,457,2277,27,27,11462,134,15-03-1993,190.5,83.33333333,France,High/Medium,Midfielder,24,2749.0,30.0,91.63333333,18.0,30.0,22.96300889,3.5,3.0,0.0,457.0,18.0,Paul Pogba,5000000,€5.00m
paulpogba,2018,29,457,3160,35,37,11462,134,15-03-1993,190.5,83.33333333,France,High/Medium,Midfielder,25,5026.0,57.0,88.1754386,40.5,28.5,22.96300889,3.5,3.0,0.0,914.0,63.0,Paul Pogba,5000000,€5.00m
paulpogba,2019,288,457,1270,16,16,11462,134,15-03-1993,190.5,83.33333333,France,High/Medium,Midfielder,26,8186.0,92.0,88.97826087,36.66666667,30.66666667,22.96300889,3.5,3.0,0.0,1371.0,29.0,Paul Pogba,5000000,€5.00m
paulpogba,2020,59,457,2006,26,29,11462,134,15-03-1993,190.5,83.33333333,France,High/Medium,Midfielder,27,9456.0,108.0,87.55555556,99.5,27.0,22.96300889,3.5,3.0,1.0,1828.0,288.0,Paul Pogba,5000000,€5.00m
percytau,2020,19,23,112,3,16,112,3,13-05-1994,169.75,65.0,South Africa,High/Medium,Forward,26,0.0,0.0,0.0,0.0,0.0,22.55764672,3.5,2.0,0.0,0.0,0.0,Percy Tau,850000,€850k
philfoden,2017,50,50,66,5,13,3142,69,28-05-2000,170.5,64.0,England,Medium/Medium,Midfielder,17,0.0,0.0,0.0,0.0,0.0,22.01563454,3.0,3.0,0.0,0.0,0.0,Phil Foden,80000000,€80.00m
philipbilling,2017,91,215,774,16,20,5726,77,11-06-1996,197.0,80.6,Denmark,Medium/Medium,Midfielder,21,0.0,0.0,0.0,0.0,0.0,20.76837847,3.0,3.0,0.0,0.0,0.0,Philip Billing,7000000,€7.00m
philipbilling,2018,89,215,2299,27,28,5726,77,11-06-1996,197.0,80.6,Denmark,Medium/Medium,Midfielder,22,774.0,16.0,48.375,91.0,16.0,20.76837847,3.0,3.0,0.0,215.0,91.0,Philip Billing,7000000,€7.00m
philipbilling,2019,25,215,2653,34,35,5726,77,11-06-1996,197.0,80.6,Denmark,Medium/Medium,Midfielder,23,3073.0,43.0,71.46511628,90.0,21.5,20.76837847,3.0,3.0,0.0,430.0,89.0,Philip Billing,7000000,€7.00m
rachidghezzal,2018,15,82,800,19,26,800,19,09-05-1992,182.0,67.5,Algeria,Medium/Low,Midfielder,26,0.0,0.0,0.0,0.0,0.0,20.37797367,2.5,3.0,0.0,0.0,0.0,Rachid Ghezzal,700000,€700k
reecejames,2019,140,179,1608,23,29,4135,55,07-11-1993,168.8333333,71.0,England,Medium/Medium,Defender,26,0.0,0.0,0.0,0.0,0.0,24.90817789,3.0,1.0,0.0,0.0,0.0,Reece James,50000000,€50.00m
reecejames,2019,140,179,1608,23,29,4135,55,07-11-1993,168.8333333,71.0,England,Medium/Medium,Defender,26,1608.0,23.0,69.91304348,140.0,23.0,24.90817789,3.0,1.0,1.0,179.0,140.0,Reece James,50000000,€50.00m
reecejames,2019,140,179,1608,23,29,4135,55,08-12-1999,181.0,82.0,England,Medium/Medium,Defender,20,3216.0,46.0,69.91304348,140.0,23.0,25.029761,3.0,1.0,1.0,358.0,140.0,Reece James,50000000,€50.00m
reecejames,2019,140,179,1608,23,29,4135,55,08-12-1999,181.0,82.0,England,Medium/Medium,Defender,20,4824.0,69.0,69.91304348,140.0,23.0,25.029761,3.0,1.0,1.0,537.0,140.0,Reece James,50000000,€50.00m
reecejames,2020,39,179,2527,32,35,4135,55,07-11-1993,168.8333333,71.0,England,Medium/Medium,Defender,27,6432.0,92.0,69.91304348,140.0,23.0,24.90817789,3.0,1.0,1.0,716.0,140.0,Reece James,50000000,€50.00m
reecejames,2020,39,179,2527,32,35,4135,55,07-11-1993,168.8333333,71.0,England,Medium/Medium,Defender,27,8959.0,124.0,72.25,119.8,24.8,24.90817789,3.0,1.0,0.0,895.0,39.0,Reece James,50000000,€50.00m
reecejames,2020,39,179,2527,32,35,4135,55,08-12-1999,181.0,82.0,England,Medium/Medium,Defender,21,11486.0,156.0,73.62820513,106.3333333,26.0,25.029761,3.0,1.0,0.0,1074.0,39.0,Reece James,50000000,€50.00m
reecejames,2020,39,179,2527,32,35,4135,55,08-12-1999,181.0,82.0,England,Medium/Medium,Defender,21,14013.0,188.0,74.53723404,96.71428571,26.85714286,25.029761,3.0,1.0,0.0,1253.0,39.0,Reece James,50000000,€50.00m
reeceoxford,2016,66,191,0,0,8,9,1,16-12-1998,191.0,76.6,England,Medium/Medium,Defender,18,0.0,0.0,0.0,0.0,0.0,20.99723144,3.0,1.0,0.0,0.0,0.0,Reece Oxford,450000,€450k
reeceoxford,2017,80,191,9,1,1,9,1,16-12-1998,191.0,76.6,England,Medium/Medium,Defender,19,0.0,0.0,0.0,66.0,0.0,20.99723144,3.0,1.0,0.0,191.0,66.0,Reece Oxford,450000,€450k
reissnelson,2019,95,183,679,17,27,910,22,10-12-1999,176.25,71.5,England,High/Medium,Forward,20,0.0,0.0,0.0,0.0,0.0,23.01695086,3.5,2.0,0.0,0.0,0.0,Reiss Nelson,14000000,€14.00m
reissnelson,2020,64,183,80,2,6,910,22,10-12-1999,176.25,71.5,England,High/Medium,Forward,21,679.0,17.0,39.94117647,95.0,17.0,23.01695086,3.5,2.0,0.0,183.0,95.0,Reiss Nelson,14000000,€14.00m
rhianbrewster,2019,45,519,0,0,1,1208,27,01-04-2000,178.6666667,75.0,England,High/Medium,Forward,19,0.0,0.0,0.0,0.0,0.0,23.49493206,3.5,2.0,0.0,0.0,0.0,Rhian Brewster,2600000,€2.60m
rhianbrewster,2020,6,519,1208,27,34,1208,27,01-04-2000,178.6666667,75.0,England,High/Medium,Forward,20,0.0,0.0,0.0,45.0,0.0,23.49493206,3.5,2.0,0.0,519.0,45.0,Rhian Brewster,2600000,€2.60m
rhyswilliams,2020,9,9,700,9,25,700,9,14-07-1988,186.5,74.0,Australia,Medium/Medium,Defender,32,0.0,0.0,0.0,0.0,0.0,21.2752194,3.0,1.0,0.0,0.0,0.0,Rhys Williams,500000,€500k
rhyswilliams,2020,9,9,700,9,25,700,9,14-07-1988,186.5,74.0,Australia,Medium/Medium,Defender,32,700.0,9.0,77.77777778,9.0,9.0,21.2752194,3.0,1.0,0.0,9.0,9.0,Rhys Williams,500000,€500k
robbiebrady,2017,329,492,1344,15,15,4490,81,14-01-1992,177.0,73.0,Republic of Ireland,High/Medium,Midfielder,25,0.0,0.0,0.0,0.0,0.0,23.30109483,3.5,3.0,0.0,0.0,0.0,Robbie Brady,150000,€150k
robbiebrady,2018,48,492,779,16,21,4490,81,14-01-1992,177.0,73.0,Republic of Ireland,High/Medium,Midfielder,26,1344.0,15.0,89.6,329.0,15.0,23.30109483,3.5,3.0,1.0,492.0,329.0,Robbie Brady,150000,€150k
robbiebrady,2019,64,492,500,17,30,4490,81,14-01-1992,177.0,73.0,Republic of Ireland,High/Medium,Midfielder,27,2123.0,31.0,68.48387097,188.5,15.5,23.30109483,3.5,3.0,0.0,984.0,48.0,Robbie Brady,150000,€150k
robbiebrady,2020,51,492,1101,19,21,4490,81,14-01-1992,177.0,73.0,Republic of Ireland,High/Medium,Midfielder,28,2623.0,48.0,54.64583333,147.0,16.0,23.30109483,3.5,3.0,0.0,1476.0,64.0,Robbie Brady,150000,€150k
robertopereyra,2016,168,315,1096,13,13,7490,106,07-01-1991,182.3333333,77.16666667,Argentina,High/High,Midfielder,25,0.0,0.0,0.0,0.0,0.0,23.2112002,4.0,3.0,0.0,0.0,0.0,Roberto Pereyra,800000,€800k
robertopereyra,2017,57,315,1722,32,32,7490,106,07-01-1991,182.3333333,77.16666667,Argentina,High/High,Midfielder,26,1096.0,13.0,84.30769231,168.0,13.0,23.2112002,4.0,3.0,1.0,315.0,168.0,Roberto Pereyra,800000,€800k
robertopereyra,2018,34,315,2942,33,33,7490,106,07-01-1991,182.3333333,77.16666667,Argentina,High/High,Midfielder,27,2818.0,45.0,62.62222222,112.5,22.5,23.2112002,4.0,3.0,0.0,630.0,57.0,Roberto Pereyra,800000,€800k
robertopereyra,2019,32,315,1730,28,33,7490,106,07-01-1991,182.3333333,77.16666667,Argentina,High/High,Midfielder,28,5760.0,78.0,73.84615385,86.33333333,26.0,23.2112002,4.0,3.0,0.0,945.0,34.0,Roberto Pereyra,800000,€800k
robholding,2018,269,334,852,10,14,5901,69,20-09-1995,187.6,76.2,England,Medium/Medium,Defender,23,0.0,0.0,0.0,0.0,0.0,21.6515655,3.0,1.0,0.0,0.0,0.0,Rob Holding,3000000,€3.00m
robholding,2019,51,334,616,8,18,5901,69,20-09-1995,187.6,76.2,England,Medium/Medium,Defender,24,852.0,10.0,85.2,269.0,10.0,21.6515655,3.0,1.0,1.0,334.0,269.0,Rob Holding,3000000,€3.00m
robholding,2020,14,334,2703,30,35,5901,69,20-09-1995,187.6,76.2,England,Medium/Medium,Defender,25,1468.0,18.0,81.55555556,160.0,9.0,21.6515655,3.0,1.0,0.0,668.0,51.0,Rob Holding,3000000,€3.00m
robinkoch,2020,94,158,1203,17,19,1203,17,17-07-1996,191.25,84.0,Germany,Medium/Medium,Defender,24,0.0,0.0,0.0,0.0,0.0,22.96552608,3.0,1.0,0.0,0.0,0.0,Robin Koch,15000000,€15.00m
romelulukaku,2017,24,107,3024,34,34,8736,103,13-05-1993,190.1666667,94.0,Belgium,Medium/Medium,Forward,24,0.0,0.0,0.0,0.0,0.0,25.99315913,3.0,2.0,0.0,0.0,0.0,Romelu Lukaku,15000000,€15.00m
romelulukaku,2018,58,107,2270,32,33,8736,103,13-05-1993,190.1666667,94.0,Belgium,Medium/Medium,Forward,25,3024.0,34.0,88.94117647,24.0,34.0,25.99315913,3.0,2.0,0.0,107.0,24.0,Romelu Lukaku,15000000,€15.00m
rossbarkley,2017,190,314,131,2,8,7299,112,05-12-1993,187.8333333,79.66666667,England,Medium/Medium,Midfielder,24,0.0,0.0,0.0,0.0,0.0,22.58038357,3.0,3.0,0.0,0.0,0.0,Ross Barkley,5000000,€5.00m
rossbarkley,2018,8,314,1326,27,36,7299,112,05-12-1993,187.8333333,79.66666667,England,Medium/Medium,Midfielder,25,131.0,2.0,65.5,190.0,2.0,22.58038357,3.0,3.0,1.0,314.0,190.0,Ross Barkley,5000000,€5.00m
rossbarkley,2019,57,314,1164,21,28,7299,112,05-12-1993,187.8333333,79.66666667,England,Medium/Medium,Midfielder,26,1457.0,29.0,50.24137931,99.0,14.5,22.58038357,3.0,3.0,0.0,628.0,8.0,Ross Barkley,5000000,€5.00m
rossbarkley,2020,59,314,1653,26,31,7299,112,05-12-1993,187.8333333,79.66666667,England,Medium/Medium,Midfielder,27,2621.0,50.0,52.42,85.0,16.66666667,22.58038357,3.0,3.0,0.0,942.0,57.0,Ross Barkley,5000000,€5.00m
ryanfraser,2018,28,111,3317,38,38,10489,138,24-02-1994,163.0,64.0,Scotland,High/Medium,Midfielder,24,0.0,0.0,0.0,0.0,0.0,24.08822312,3.5,3.0,0.0,0.0,0.0,Ryan Fraser,1800000,€1.80m
ryanfraser,2019,20,111,2193,28,28,10489,138,24-02-1994,163.0,64.0,Scotland,High/Medium,Midfielder,25,3317.0,38.0,87.28947368,28.0,38.0,24.08822312,3.5,3.0,0.0,111.0,28.0,Ryan Fraser,1800000,€1.80m
ryanfraser,2020,63,111,1034,18,20,10489,138,24-02-1994,163.0,64.0,Scotland,High/Medium,Midfielder,26,5510.0,66.0,83.48484848,24.0,33.0,24.08822312,3.5,3.0,0.0,222.0,20.0,Ryan Fraser,1800000,€1.80m
ryansessegnon,2018,12,188,2434,35,36,2795,40,18-05-2000,178.0,70.5,England,High/Medium,Midfielder,18,0.0,0.0,0.0,0.0,0.0,22.25097841,3.5,3.0,0.0,0.0,0.0,Ryan Sessegnon,20000000,€20.00m
ryansessegnon,2019,134,188,361,5,19,2795,40,18-05-2000,178.0,70.5,England,High/Medium,Midfielder,19,2434.0,35.0,69.54285714,12.0,35.0,22.25097841,3.5,3.0,0.0,188.0,12.0,Ryan Sessegnon,20000000,€20.00m
sambyram,2016,99,1227,1328,18,22,2960,40,16-09-1993,181.5,72.0,England,High/Medium,Defender,23,0.0,0.0,0.0,0.0,0.0,21.85643057,3.5,1.0,0.0,0.0,0.0,Sam Byram,600000,€600k
sambyram,2017,236,1227,264,5,12,2960,40,16-09-1993,181.5,72.0,England,High/Medium,Defender,24,1328.0,18.0,73.77777778,99.0,18.0,21.85643057,3.5,1.0,0.0,1227.0,99.0,Sam Byram,600000,€600k
sambyram,2019,670,1227,1368,17,26,2960,40,16-09-1993,181.5,72.0,England,High/Medium,Defender,26,1592.0,23.0,69.2173913,167.5,11.5,21.85643057,3.5,1.0,1.0,2454.0,236.0,Sam Byram,600000,€600k
samfield,2020,85,327,74,3,5,932,21,08-05-1998,182.4,68.2,England,Medium/Medium,Midfielder,22,0.0,0.0,0.0,0.0,0.0,20.49909588,3.0,3.0,0.0,0.0,0.0,Sam Field,3000000,€3.00m
samjohnstone,2020,26,26,3515,37,37,3515,37,25-03-1993,193.3333333,85.33333333,England,Medium/Medium,Goalkeeper,27,0.0,0.0,0.0,0.0,0.0,22.82996433,3.0,0.0,0.0,0.0,0.0,Sam Johnstone,5000000,€5.00m
sanderberge,2020,106,451,1185,15,15,2168,29,18-02-1998,193.0,92.16666667,Norway,Medium/High,Midfielder,22,0.0,0.0,0.0,0.0,0.0,24.74339356,3.5,3.0,0.0,0.0,0.0,Sander Berge,25000000,€25.00m
scottarfield,2017,87,181,1395,18,26,3596,49,01-11-1988,178.5,75.0,Canada,High/High,Midfielder,29,0.0,0.0,0.0,0.0,0.0,23.5388273,4.0,3.0,0.0,0.0,0.0,Scott Arfield,50000,€50k
scottmctominay,2018,52,149,934,16,23,5856,89,08-12-1996,193.0,88.0,Scotland,High/High,Midfielder,22,0.0,0.0,0.0,0.0,0.0,23.6247953,4.0,3.0,0.0,0.0,0.0,Scott Mctominay,45000000,€45.00m
scottmctominay,2019,80,149,1872,27,29,5856,89,08-12-1996,193.0,88.0,Scotland,High/High,Midfielder,23,934.0,16.0,58.375,52.0,16.0,23.6247953,4.0,3.0,0.0,149.0,52.0,Scott Mctominay,45000000,€45.00m
scottmctominay,2020,17,149,2257,31,36,5856,89,08-12-1996,193.0,88.0,Scotland,High/High,Midfielder,24,2806.0,43.0,65.25581395,66.0,21.5,23.6247953,4.0,3.0,0.0,298.0,80.0,Scott Mctominay,45000000,€45.00m
seadkolasinac,2017,10,281,2257,27,36,6136,78,20-06-1993,183.0,85.16666667,Bosnia Herzegovina,Medium/High,Defender,24,0.0,0.0,0.0,0.0,0.0,25.43123613,3.5,1.0,0.0,0.0,0.0,Sead Kolasinac,6000000,€6.00m
seadkolasinac,2018,75,281,1980,24,29,6136,78,20-06-1993,183.0,85.16666667,Bosnia Herzegovina,Medium/High,Defender,25,2257.0,27.0,83.59259259,10.0,27.0,25.43123613,3.5,1.0,0.0,281.0,10.0,Sead Kolasinac,6000000,€6.00m
seadkolasinac,2019,170,281,1804,26,29,6136,78,20-06-1993,183.0,85.16666667,Bosnia Herzegovina,Medium/High,Defender,26,4237.0,51.0,83.07843137,42.5,25.5,25.43123613,3.5,1.0,0.0,562.0,75.0,Sead Kolasinac,6000000,€6.00m
seadkolasinac,2020,12,281,95,1,4,6136,78,20-06-1993,183.0,85.16666667,Bosnia Herzegovina,Medium/High,Defender,27,6041.0,77.0,78.45454545,85.0,25.66666667,25.43123613,3.5,1.0,1.0,843.0,170.0,Sead Kolasinac,6000000,€6.00m
seanlongstaff,2018,120,177,722,9,15,3715,54,30-10-1997,180.25,65.0,England,High/Medium,Midfielder,21,0.0,0.0,0.0,0.0,0.0,20.00611726,3.5,3.0,0.0,0.0,0.0,Sean Longstaff,18000000,€18.00m
seanlongstaff,2019,27,177,1486,23,26,3715,54,30-10-1997,180.25,65.0,England,High/Medium,Midfielder,22,722.0,9.0,80.22222222,120.0,9.0,20.00611726,3.5,3.0,1.0,177.0,120.0,Sean Longstaff,18000000,€18.00m
seanlongstaff,2020,24,177,1507,22,31,3715,54,30-10-1997,180.25,65.0,England,High/Medium,Midfielder,23,2208.0,32.0,69.0,73.5,16.0,20.00611726,3.5,3.0,0.0,354.0,27.0,Sean Longstaff,18000000,€18.00m
sergeaurier,2018,114,197,593,8,19,6701,77,24-12-1992,175.6666667,75.66666667,Ivory Coast,High/High,Defender,26,0.0,0.0,0.0,0.0,0.0,24.52030577,4.0,1.0,0.0,0.0,0.0,Serge Aurier,1200000,€1.20m
sergeaurier,2019,22,197,2896,33,35,6701,77,24-12-1992,175.6666667,75.66666667,Ivory Coast,High/High,Defender,27,593.0,8.0,74.125,114.0,8.0,24.52030577,4.0,1.0,0.0,197.0,114.0,Serge Aurier,1200000,€1.20m
sergeaurier,2020,40,197,1683,19,25,6701,77,24-12-1992,175.6666667,75.66666667,Ivory Coast,High/High,Defender,28,3489.0,41.0,85.09756098,68.0,20.5,24.52030577,4.0,1.0,0.0,394.0,22.0,Serge Aurier,1200000,€1.20m
sergioromero,2017,165,177,95,1,30,285,3,22-02-1987,192.0,86.66666667,Argentina,Medium/Medium,Goalkeeper,30,0.0,0.0,0.0,0.0,0.0,23.50983796,3.0,0.0,0.0,0.0,0.0,Sergio Romero,150000,€150k
sergioromero,2017,165,177,95,1,30,285,3,22-11-1988,173.4,70.0,Colombia,Medium/Medium,Goalkeeper,29,95.0,1.0,95.0,165.0,1.0,23.28090474,3.0,0.0,1.0,177.0,165.0,Sergio Romero,150000,€150k
sergioromero,2018,12,177,0,0,29,285,3,22-02-1987,192.0,86.66666667,Argentina,Medium/Medium,Goalkeeper,31,190.0,2.0,95.0,165.0,1.0,23.50983796,3.0,0.0,1.0,354.0,165.0,Sergio Romero,150000,€150k
sergioromero,2018,12,177,0,0,29,285,3,22-11-1988,173.4,70.0,Colombia,Medium/Medium,Goalkeeper,30,190.0,2.0,95.0,114.0,0.666666667,23.28090474,3.0,0.0,0.0,531.0,12.0,Sergio Romero,150000,€150k
shaneduffy,2019,35,106,1322,19,32,8116,91,01-01-1992,193.0,76.0,Republic of Ireland,Medium/High,Defender,27,0.0,0.0,0.0,0.0,0.0,20.4032323,3.5,1.0,0.0,0.0,0.0,Shane Duffy,500000,€500k
simonmignolet,2018,30,59,0,0,37,4465,47,06-03-1988,193.0,87.0,Belgium,Medium/Medium,Goalkeeper,30,0.0,0.0,0.0,0.0,0.0,23.35633171,3.0,0.0,0.0,0.0,0.0,Simon Mignolet,1000000,€1.00m
sofianeboufal,2016,49,198,1171,24,24,3296,70,17-09-1993,171.6666667,62.33333333,Morocco,High/Low,Midfielder,23,0.0,0.0,0.0,0.0,0.0,21.1518522,3.0,3.0,0.0,0.0,0.0,Sofiane Boufal,2000000,€2.00m
sofianeboufal,2019,77,198,824,20,27,3296,70,17-09-1993,171.6666667,62.33333333,Morocco,High/Low,Midfielder,26,1171.0,24.0,48.79166667,49.0,24.0,21.1518522,3.0,3.0,0.0,198.0,49.0,Sofiane Boufal,2000000,€2.00m
sofianefeghouli,2016,34,204,1188,21,31,1188,21,26-12-1989,176.5,75.0,Algeria,High/Low,Midfielder,27,0.0,0.0,0.0,0.0,0.0,24.07530756,3.0,3.0,0.0,0.0,0.0,Sofiane Feghouli,150000,€150k
sollymarch,2017,4,251,1986,36,38,7528,111,20-07-1994,180.0,77.16666667,England,High/High,Midfielder,23,0.0,0.0,0.0,0.0,0.0,23.81687243,4.0,3.0,0.0,0.0,0.0,Solly March,3000000,€3.00m
sollymarch,2018,15,251,2579,35,36,7528,111,20-07-1994,180.0,77.16666667,England,High/High,Midfielder,24,1986.0,36.0,55.16666667,4.0,36.0,23.81687243,4.0,3.0,0.0,251.0,4.0,Solly March,3000000,€3.00m
sollymarch,2019,61,251,1203,19,25,7528,111,20-07-1994,180.0,77.16666667,England,High/High,Midfielder,25,4565.0,71.0,64.29577465,9.5,35.5,23.81687243,4.0,3.0,0.0,502.0,15.0,Solly March,3000000,€3.00m
sollymarch,2020,171,251,1760,21,21,7528,111,20-07-1994,180.0,77.16666667,England,High/High,Midfielder,26,5768.0,90.0,64.08888889,26.66666667,30.0,23.81687243,4.0,3.0,0.0,753.0,61.0,Solly March,3000000,€3.00m
stefanookaka,2016,105,235,1028,19,23,1560,36,09-08-1989,186.0,88.66666667,Italy,High/High,Forward,27,0.0,0.0,0.0,0.0,0.0,25.62916715,4.0,2.0,0.0,0.0,0.0,Stefano Okaka,100000,€100k
stefanookaka,2017,25,235,500,15,18,1560,36,09-08-1989,186.0,88.66666667,Italy,High/High,Forward,28,1028.0,19.0,54.10526316,105.0,19.0,25.62916715,4.0,2.0,0.0,235.0,105.0,Stefano Okaka,100000,€100k
stefanookaka,2018,29,235,32,2,7,1560,36,09-08-1989,186.0,88.66666667,Italy,High/High,Forward,29,1528.0,34.0,44.94117647,65.0,17.0,25.62916715,4.0,2.0,0.0,470.0,25.0,Stefano Okaka,100000,€100k
stevecook,2018,61,193,2937,31,31,12097,132,19-04-1991,185.0,82.16666667,England,Medium/High,Defender,27,0.0,0.0,0.0,0.0,0.0,24.00779158,3.5,1.0,0.0,0.0,0.0,Steve Cook,300000,€300k
stevecook,2019,132,193,2624,29,32,12097,132,19-04-1991,185.0,82.16666667,England,Medium/High,Defender,28,2937.0,31.0,94.74193548,61.0,31.0,24.00779158,3.5,1.0,0.0,193.0,61.0,Steve Cook,300000,€300k
stevenalzate,2019,180,180,1268,19,22,2210,34,08-09-1998,180.0,68.33333333,England,Medium/Medium,Midfielder,21,0.0,0.0,0.0,0.0,0.0,21.09053498,3.0,3.0,0.0,0.0,0.0,Steven Alzate,2500000,€2.50m
stevenbergwijn,2019,125,251,749,14,14,2012,35,08-10-1997,177.0,76.0,Netherlands,Medium/Medium,Forward,22,0.0,0.0,0.0,0.0,0.0,24.25867407,3.0,2.0,0.0,0.0,0.0,Steven Bergwijn,12000000,€12.00m
stevenbergwijn,2020,27,251,1263,21,26,2012,35,08-10-1997,177.0,76.0,Netherlands,Medium/Medium,Forward,23,749.0,14.0,53.5,125.0,14.0,24.25867407,3.0,2.0,1.0,251.0,125.0,Steven Bergwijn,12000000,€12.00m
stuartarmstrong,2018,36,215,1516,29,34,6217,92,30-03-1992,183.0,75.0,Scotland,High/High,Midfielder,26,0.0,0.0,0.0,0.0,0.0,22.39541342,4.0,3.0,0.0,0.0,0.0,Stuart Armstrong,600000,€600k
stuartarmstrong,2019,58,215,1814,30,32,6217,92,30-03-1992,183.0,75.0,Scotland,High/High,Midfielder,27,1516.0,29.0,52.27586207,36.0,29.0,22.39541342,4.0,3.0,0.0,215.0,36.0,Stuart Armstrong,600000,€600k
stuartarmstrong,2020,25,215,2887,33,34,6217,92,30-03-1992,183.0,75.0,Scotland,High/High,Midfielder,28,3330.0,59.0,56.44067797,47.0,29.5,22.39541342,4.0,3.0,0.0,430.0,58.0,Stuart Armstrong,600000,€600k
sullaykaikai,2018,33,33,0,0,2,46,2,26-08-1995,180.6666667,70.0,England,Medium/Medium,Midfielder,23,0.0,0.0,0.0,0.0,0.0,21.44578641,3.0,3.0,0.0,0.0,0.0,Sullay Kaikai,125000,€125k
takumiminamino,2019,18,61,282,10,17,1346,29,16-01-1995,173.8333333,67.0,Japan,High/Medium,Forward,24,0.0,0.0,0.0,0.0,0.0,22.17219485,3.5,2.0,0.0,0.0,0.0,Takumi Minamino,12000000,€12.00m
tammyabraham,2019,126,191,2311,34,34,5273,87,02-10-1997,193.6,82.2,England,Medium/Medium,Forward,22,0.0,0.0,0.0,0.0,0.0,21.93113517,3.0,2.0,0.0,0.0,0.0,Tammy Abraham,14000000,€14.00m
tammyabraham,2020,43,191,1118,22,30,5273,87,02-10-1997,193.6,82.2,England,Medium/Medium,Forward,23,2311.0,34.0,67.97058824,126.0,34.0,21.93113517,3.0,2.0,1.0,191.0,126.0,Tammy Abraham,14000000,€14.00m
tariqlamptey,2020,288,288,925,11,11,1575,20,30-09-2000,167.0,58.0,England,Medium/Medium,Defender,20,0.0,0.0,0.0,0.0,0.0,20.79672989,3.0,1.0,0.0,0.0,0.0,Tariq Lamptey,8000000,€8.00m
teemupukki,2019,20,20,3019,36,37,3019,36,29-03-1990,180.0,79.16666667,Finland,High/Medium,Forward,29,0.0,0.0,0.0,0.0,0.0,24.43415638,3.5,2.0,0.0,0.0,0.0,Teemu Pukki,400000,€400k
terencekongolo,2018,57,882,2852,32,34,4059,46,14-02-1994,187.8333333,70.0,Netherlands,Medium/High,Defender,24,0.0,0.0,0.0,0.0,0.0,19.84050439,3.5,1.0,0.0,0.0,0.0,Terence Kongolo,350000,€350k
terencekongolo,2020,366,882,95,1,10,4059,46,14-02-1994,187.8333333,70.0,Netherlands,Medium/High,Defender,26,2852.0,32.0,89.125,57.0,32.0,19.84050439,3.5,1.0,0.0,882.0,57.0,Terence Kongolo,350000,€350k
thibautcourtois,2016,7,115,3420,36,36,6745,71,11-05-1992,199.0,93.5,Belgium,Medium/Medium,Goalkeeper,24,0.0,0.0,0.0,0.0,0.0,23.61051489,3.0,0.0,0.0,0.0,0.0,Thibaut Courtois,18000000,€18.00m
thibautcourtois,2017,32,115,3325,35,35,6745,71,11-05-1992,199.0,93.5,Belgium,Medium/Medium,Goalkeeper,25,3420.0,36.0,95.0,7.0,36.0,23.61051489,3.0,0.0,0.0,115.0,7.0,Thibaut Courtois,18000000,€18.00m
thomaspartey,2020,81,88,1661,24,24,1661,24,13-06-1993,185.0,75.33333333,Ghana,Medium/High,Midfielder,27,0.0,0.0,0.0,0.0,0.0,22.01120039,3.5,3.0,0.0,0.0,0.0,Thomas Partey,5000000,€5.00m
timothycastagne,2020,134,194,2471,27,27,2471,27,05-12-1995,182.5,76.33333333,Belgium,High/High,Defender,25,0.0,0.0,0.0,0.0,0.0,22.91862138,4.0,1.0,0.0,0.0,0.0,Timothy Castagne,10000000,€10.00m
timowerner,2020,7,96,2728,35,38,2728,35,06-03-1996,180.1666667,75.16666667,Germany,High/Medium,Forward,24,0.0,0.0,0.0,0.0,0.0,23.15668587,3.5,2.0,0.0,0.0,0.0,Timo Werner,3000000,€3.00m
timream,2018,51,63,2154,26,31,2819,33,05-10-1987,185.8333333,76.33333333,United States,Medium/Medium,Defender,31,0.0,0.0,0.0,0.0,0.0,22.10380261,3.0,1.0,0.0,0.0,0.0,Tim Ream,200000,€200k
