player_id,player_name,nationality,position,club,age,date_of_birth,foot,contract_expiration_date,contract_years_remaining,total_appearances,total_minutes_played,total_goals,total_assists,total_shots,total_shots_on_target,shot_accuracy,total_successful_dribbles,total_key_passes,avg_rating,career_span_years,total_yellow_cards,total_red_cards,games_per_season_avg,minutes_per_game_avg,passing_accuracy,total_tackles,total_interceptions,total_clearances,total_clean_sheets,total_saves,save_percentage,total_goals_conceded,total_injuries,total_days_out,avg_injury_duration,max_injury_duration,min_injury_duration,injury_types_list,most_recent_injury_date,days_since_last_injury,injury_frequency,had_knee_injury,had_hamstring_injury,had_acl_injury,had_surgery,injury_severity_score,games_missed_due_injury,currently_injured,sentiment_score,mentions_count,positive_ratio,negative_ratio,neutral_ratio,engagement_rate,fan_base_size,trending_score,controversy_flag,media_coverage_score,hashtag_mentions,retweet_avg,like_avg,market_value,peak_value,transfer_history_total,number_of_transfers,value_trend,goals_per_game,assists_per_game,goal_contribution,goal_contribution_per_game,minutes_per_goal,minutes_per_assist,discipline_score,experience_score,injury_risk_score,availability_score,recovery_rate,estimated_contract_value,is_at_peak,career_stage,value_appreciation_potential,sentiment_momentum,popularity_index,public_perception_score,controversy_impact,player_quality_score,market_attractiveness,value_for_money,age_group
PL0290,Zachary Hicks,Italy,CDM,Bayern Munich,25,28-03-2001,Both,16-01-2028,2,459,22375,61,119,863,501,46.22,349,276,7.9,7,29,2,65.6,48.7,86.84,518,772.5,1165.5,93,802,72.1,237,7,947,135.3,172,72,"Back Injury, Knee Injury, Ligament Damage, Ankle Injury, Muscle Injury",09-06-2024,586,0.7,1,0,0,0,2.59,150,0,0.66,12922,0.555,0.174,0.272,10.42,216076,17.9,0,9.48,5432,2989,19173,76.86,89.06,22.05,1,Rising,0.132897603,0.259259259,180,0.392156863,360.8870968,186.4583333,5.1,16.18,3.99,67.32026144,16.9125,158.8187445,1,Prime,0,0.11814,65.10482903,0.6905,0,49.68105229,100,63.80818429,22-25
PL0291,Brandon Williams,Uruguay,CAM,Bayern Munich,22,23-07-2004,Left,15-01-2030,4,202,31701,92,72,863,501,46.22,518,411,7.2,4,50,4,50.5,156.9,92.21,682,772.5,1165.5,93,802,72.1,237,5,420,84,173,23,"Knee Injury, Meniscus Tear, Hamstring Injury, Fracture, Ankle Injury",28-11-2024,414,0.5,1,1,0,1,1.15,80,0,0.377,21935,0.301,0.456,0.243,13.59,432788,63.2,1,8.19,7678,378,18613,89.19,115.55,21.62,1,Rising,0.455445545,0.356435644,164,0.811881188,340.8709677,434.260274,1,8.04,2.15,60.3960396,14,368.5933861,0,Emerging,29.55488283,0.238264,51.21321402,0.4318,10.00236,43.35080792,100,48.0660915,22-25
PL0292,Brian Burton,Poland,CM,Manchester City,25,23-07-2001,Left,15-01-2030,4,255,40320,13,95,863,501,46.22,591,791,6.77,7,63,5,36.4,158.1,88.63,686,772.5,1165.5,93,802,72.1,237,5,340,68,147,19,"Groin Strain, Knee Injury, Achilles Injury, Hamstring Injury",20-06-2024,575,0.5,1,1,0,0,0.93,75,0,0.33,27855,0.33,0.403,0.267,10.67,141083,47.2,1,6.23,4674,3020,6106,76.54,90.31,98.59,3,Rising,0.050980392,0.37254902,108,0.423529412,2880,420,-1.3,12.1,1.93,70.58823529,11.33333333,316.3150327,1,Prime,0,0.15576,36.03776717,0.4127,11.225565,44.44304706,92.41817429,57.31628457,22-25
PL0293,Ricky Henderson,Portugal,GK,Manchester United,18,22-08-2008,Right,16-01-2028,2,278,28339,2,2,863,501,46.22,478,444,6.52,1,14,8,278,101.9,85.12,602,772.5,1165.5,91,878,74.07,152,2,271,135.5,161,110,"Concussion, Ligament Damage",24-02-2025,326,0.2,0,0,0,0,0.74,38,0,0.042,9978,0.106,0.554,0.34,5.75,189222,10.2,1,9.95,3612,2103,4350,14.62,18.35,37.41,4,Rising,0.007194245,0.007194245,4,0.014388489,9446.333333,9446.333333,0.6,6.56,1.14,86.33093525,45.16666667,30.20986268,0,Emerging,25.5129959,0.004284,2.223789517,0.2373,5.527812,45.13278705,43.6220778,288.9422987,18-21
PL0294,Arthur James,Spain,CB,Atletico Madrid,22,10-12-2004,Right,15-01-2029,3,230,18268,21,11,863,501,46.22,478,444,6.4,4,65,0,57.5,79.4,79.91,453,888,536,93,802,72.1,237,1,40,40,40,40,Hamstring Injury,13-04-2025,278,0.1,0,1,0,0,0.11,9,0,0,8020,0.058,0.555,0.387,3.92,71476,17.6,1,5.83,7920,654,12694,25.64,28.96,16.38,1,Rising,0.091304348,0.047826087,32,0.139130435,830.3636364,1522.333333,3.5,8.6,0.31,96.08695652,20,79.47136241,0,Emerging,12.94851794,0,0,0.1647,4.4511,46.8667913,42.81339565,175.9263938,22-25
PL0295,Zachary Rice,England,CB,Atletico Madrid,22,19-11-2004,Both,15-01-2030,4,179,24556,30,37,863,501,46.22,478,444,7.47,4,57,0,44.8,137.2,89.23,1459,540,1969,93,802,72.1,237,2,111,55.5,98,13,"Knee Injury, Muscle Injury",12-01-2026,4,0.2,1,0,0,0,0.3,20,1,0.176,3368,0.149,0.54,0.311,14.89,46106,66.6,1,1.9,839,3628,2578,46.26,63.79,28.62,1,Rising,0.167597765,0.206703911,67,0.374301676,792.1290323,646.2105263,4.3,7.58,3.7,88.82681564,18.5,191.1775988,0,Emerging,37.8945093,0.117216,21.28581098,0.2261,1.81872,49.61356313,69.33549803,104.980032,22-25
PL0296,Wesley Valencia,France,CF,Aston Villa,20,02-07-2006,Left,16-01-2027,1,248,29758,107,109,411,506,35.25,699,308,6.51,2,72,6,124,120,85.12,602,772.5,1165.5,93,802,72.1,237,5,707,141.4,164,104,"Meniscus Tear, Calf Injury, Fracture, Achilles Injury, Groin Strain",31-03-2025,291,0.5,0,0,0,1,1.94,101,0,0.218,57036,0.343,0.399,0.258,13.79,626283,87.1,0,8.66,4953,88,4929,39.42,46.33,125.78,6,Rising,0.431451613,0.439516129,216,0.870967742,275.537037,270.5272727,-3.2,6.96,2.94,59.27419355,23.56666667,40.72752348,0,Emerging,17.52917301,0.189878,32.92248443,0.3969,0,40.08063871,83.544046,99.16041244,18-21
PL0297,Adam Le,Brazil,CF,Tottenham,18,18-12-2008,Right,16-01-2028,2,354,41530,176,27,766,559,36.1,615,196,7.79,1,64,4,354,117.3,85.12,602,772.5,1165.5,93,802,72.1,237,6,536,89.3,179,28,"Ankle Injury, Fracture, Ligament Damage, Knee Injury, ACL Injury, Hip Injury",20-03-2023,1033,0.6,1,0,1,1,1.47,102,0,0.429,68391,0.469,0.296,0.235,9.92,715358,34.4,0,4.06,2884,598,16833,52.83,65.59,79.75,2,Rising,0.497175141,0.076271186,203,0.573446328,234.6327684,1483.214286,-0.4,8.08,4.67,71.18644068,12.75714286,109.1646406,0,Emerging,24.1529434,0.147576,47.37853284,0.4937,0,48.00068814,100,89.17088637,18-21
PL0298,Michael Herrera,Norway,ST,Chelsea,20,13-11-2006,Left,15-01-2030,4,376,31656,168,136,709,608,45.14,408,656,7.76,2,45,1,188,84.2,85.12,602,772.5,1165.5,93,802,72.1,237,3,225,75,113,23,"Knee Injury, Concussion",27-05-2024,599,0.3,1,0,0,0,0.62,54,0,0.293,8408,0.244,0.411,0.345,11.07,142409,14.9,1,5.81,9831,2927,3126,86.11,112.36,68.93,2,Rising,0.446808511,0.361702128,304,0.808510638,187.3136095,231.0656934,4.5,9.52,1.22,85.63829787,18.75,355.8647435,0,Emerging,30.48426431,0.043657,29.31178747,0.3663,3.455688,50.80425957,86.929811,58.32196025,18-21
PL0299,Derek Davidson,Colombia,CAM,Marseille,24,02-07-2002,Right,15-01-2031,5,407,41130,43,62,863,501,46.22,258,573,7.05,6,21,4,67.8,101.1,87.35,456,772.5,1165.5,93,802,72.1,237,2,195,97.5,98,97,"Back Injury, Ligament Damage",08-06-2024,587,0.2,0,0,0,0,0.53,32,0,0.344,18740,0.429,0.383,0.188,2.78,228099,59,0,5.02,7263,4232,15951,88.48,103.04,178.6,5,Rising,0.105651106,0.152334152,105,0.257985258,934.7727273,652.8571429,3.9,14.14,0.93,92.13759214,32.5,457.0739825,0,Prime,16.4556962,0.20296,9.408724594,0.4399,0,50.33531843,57.4207461,56.25314978,22-25
PL0300,Brian Graham,Morocco,CM,Porto,26,17-09-2000,Left,16-01-2028,2,297,23304,69,55,863,501,46.22,599,269,6.73,8,23,2,37.1,78.5,91.03,656,772.5,1165.5,93,802,72.1,237,11,1013,92.1,139,54,"Meniscus Tear, Shoulder Injury, Achilles Injury, Fracture, Groin Strain, Concussion, Ligament Damage, Muscle Injury, Hip Injury",20-02-2025,330,1.1,0,0,0,1,2.78,250,0,0.053,16751,0.213,0.51,0.277,10.37,171029,12.4,1,1.58,8750,4376,3275,39.14,54.25,92.03,5,Stable,0.232323232,0.185185185,124,0.417508418,332.9142857,416.1428571,5.7,13.94,4.98,15.82491582,7.675,80.87647231,1,Prime,0,0.006572,5.345656867,0.1989,8.54301,33.27078316,34.69387688,82.88685392,26-29
PL0301,Jesse Mckay,Japan,LW,West Ham,33,07-01-1993,Right,15-01-2029,3,242,28714,97,83,1469,653,41.16,740,598,7.08,10,28,4,24.2,118.7,85.12,602,772.5,1165.5,93,802,72.1,237,12,1172,97.7,178,26,"Meniscus Tear, Shoulder Injury, Hamstring Injury, Calf Injury, Achilles Injury, Groin Strain, Concussion, Ligament Damage, Ankle Injury, Muscle Injury, ACL Injury",21-12-2023,757,1.2,0,1,1,1,3.21,250,0,0.221,30580,0.17,0.46,0.37,8.88,267082,94.5,1,3.24,2520,4658,18016,23.81,27.57,64.37,6,Declining,0.400826446,0.342975207,180,0.743801653,293,341.8333333,3.2,14.84,7.61,0,7.515384615,73.7992644,0,Veteran,0,0.208845,20.26875677,0.2798,14.0668,31.8476,51.10693515,128.3659815,30-33
PL0302,Shawn Baker,Japan,CM,AS Roma,21,07-06-2005,Left,15-01-2030,4,255,40241,45,82,863,501,46.22,559,510,7.57,3,29,7,85,157.8,90.22,447,772.5,1165.5,93,802,72.1,237,6,640,106.7,168,19,"Ankle Injury, Fracture, Back Injury, Meniscus Tear",19-04-2024,637,0.6,0,0,0,1,1.75,113,0,0.25,7928,0.301,0.484,0.215,4.52,119959,0.2,1,1.11,5714,1569,1638,46.47,55.4,53.69,4,Rising,0.176470588,0.321568627,127,0.498039216,874.8043478,484.8313253,0.1,8.1,2.95,55.68627451,15.24285714,192.0454608,0,Emerging,19.21669895,0.0005,10.14545889,0.3046,3.837152,43.6464549,51.14141579,91.94534422,18-21
PL0303,Jonathan White,Poland,CF,Sevilla,24,10-04-2002,Left,16-01-2027,1,465,29339,79,33,403,313,38.17,494,367,7.78,6,49,2,77.5,63.1,85.12,602,772.5,1165.5,93,802,72.1,237,10,847,84.7,170,13,"Back Injury, Meniscus Tear, Hamstring Injury, Calf Injury, Fracture, Concussion, Ligament Damage, Knee Injury, Muscle Injury",09-03-2025,313,1,1,1,0,1,2.32,168,0,0.347,33998,0.275,0.392,0.333,9.95,294958,8.6,0,2.32,8464,2992,16060,89.81,121.02,125.92,2,Rising,0.169892473,0.070967742,112,0.240860215,366.7375,862.9117647,3.1,15.3,4.32,63.87096774,7.7,92.78891132,0,Prime,34.7511413,0.029842,36.02524838,0.3661,0,47.68639355,89.24106934,52.51227128,22-25
PL0304,Thomas Harrell,USA,CDM,Real Madrid,29,03-08-1997,Left,15-01-2029,3,311,42224,89,64,863,501,46.22,469,553,7.13,10,43,6,31.1,135.8,81.97,508,772.5,1165.5,93,802,72.1,237,10,1186,118.6,180,7,"Back Injury, Meniscus Tear, Shoulder Injury, Hamstring Injury, Calf Injury, Fracture, Groin Strain, Concussion, Ligament Damage, ACL Injury",14-07-2025,186,1,0,1,1,1,3.25,191,0,0.47,39957,0.434,0.387,0.18,12.81,335738,96.8,0,7.37,9316,75,18370,44.95,52.28,28.32,1,Stable,0.286173633,0.205787781,153,0.491961415,469.1555556,649.6,-0.3,16.22,7.25,38.585209,10.78181818,139.3228448,0,Experienced,0,0.45496,63.79283368,0.5145,0,40.5100418,100,88.16113558,26-29
PL0305,Edwin Fowler,Morocco,LB,Sevilla,20,23-03-2006,Right,16-01-2027,1,429,21628,16,55,863,501,46.22,478,444,6.43,2,63,1,214.5,50.4,80.78,1423,1054,726,93,802,72.1,237,8,703,87.9,176,9,"Meniscus Tear, Calf Injury, Groin Strain, Concussion, Knee Injury, Muscle Injury, ACL Injury",04-01-2026,12,0.8,1,0,1,1,1.93,174,1,0,6124,0.1,0.632,0.268,4.91,49724,70.1,1,5.53,6429,1883,4728,18.13,23.79,50.53,5,Rising,0.037296037,0.128205128,71,0.165501166,1272.235294,386.2142857,2.7,10.58,8.53,59.44055944,9.766666667,18.73135466,0,Emerging,31.21897408,0,0,0.1589,3.870368,40.04191189,22.96095594,209.3147511,18-21
PL0306,Lee Hernandez,Portugal,CM,Brighton,25,16-09-2001,Both,16-01-2027,1,307,27329,81,90,863,501,46.22,370,287,6.63,7,47,7,43.9,89,85.33,753,772.5,1165.5,93,802,72.1,237,15,1453,96.9,176,24,"Meniscus Tear, Shoulder Injury, Hamstring Injury, Achilles Injury, Calf Injury, Concussion, Ankle Injury, Muscle Injury, Hip Injury",06-11-2023,802,1.5,0,1,0,1,3.98,227,0,0.134,16661,0.125,0.498,0.377,9.47,124515,36.3,1,8.17,9028,3896,10205,33.42,39.87,26.65,2,Rising,0.263843648,0.293159609,171,0.557003257,333.2804878,300.3186813,-1.7,13.14,6.98,26.05863192,6.05625,34.52850926,1,Prime,0,0.048642,12.33560986,0.2732,8.297178,34.90612638,41.99647798,101.412337,22-25
PL0307,Phillip Ryan,Netherlands,RB,Bayern Munich,25,01-09-2001,Right,15-01-2029,3,169,29624,6,8,863,501,46.22,478,444,6.64,7,69,4,24.1,175.3,83.03,1457,677,1145,93,802,72.1,237,9,1091,121.2,180,16,"Shoulder Injury, Achilles Injury, Fracture, Groin Strain, Ligament Damage, Ankle Injury, ACL Injury",09-10-2023,830,0.9,0,0,1,1,2.99,214,0,0.275,1457,0.321,0.489,0.19,12.63,20059,92.5,1,7.68,2655,210,12614,34.72,47.96,19.03,1,Rising,0.035502959,0.047337278,14,0.082840237,4232,3291.555556,-0.9,10.38,6.79,0,12.12,107.614887,1,Prime,0,0.254375,25.30200423,0.3853,0.712473,29.4066,59.07630635,82.32530795,22-25
PL0308,Richard Moreno,Mexico,RW,West Ham,19,20-10-2007,Both,16-01-2027,1,266,40498,104,93,1270,671,47.26,771,355,7.51,1,60,3,266,152.2,85.12,602,772.5,1165.5,93,802,72.1,237,2,187,93.5,129,58,"Calf Injury, Fracture",21-02-2023,1060,0.2,0,0,0,1,0.51,34,0,0.196,6915,0.263,0.537,0.199,10.41,131502,32.5,1,4.46,3245,3527,7527,58.39,72.09,27.66,1,Rising,0.390977444,0.34962406,197,0.740601504,385.6952381,430.8297872,1,6.32,0.91,87.21804511,31.16666667,60.32674014,0,Emerging,23.46292173,0.0637,18.04003238,0.2945,3.713355,49.33660902,69.90835308,83.07224957,18-21
PL0309,Aaron Nguyen,Argentina,ST,West Ham,27,21-09-1999,Both,15-01-2030,4,299,17443,248,76,707,656,48.89,388,309,7.1,9,19,1,33.2,58.3,85.12,602,772.5,1165.5,93,802,72.1,237,12,1109,92.4,166,10,"Knee Injury, Hamstring Injury, Achilles Injury, Calf Injury, Groin Strain, Concussion, Ligament Damage, Ankle Injury, Muscle Injury, ACL Injury, Hip Injury",05-02-2023,1076,1.2,1,1,1,1,3.04,182,0,0.329,27428,0.32,0.431,0.249,10.64,342909,83.8,1,4.95,1184,3476,401,82.66,95.62,78.83,3,Stable,0.829431438,0.254180602,324,1.08361204,70.05220884,226.5324675,7.1,14.98,7.44,39.13043478,7.107692308,341.6070108,1,Prime,0,0.275702,35.77346928,0.3909,11.821468,40.00388696,78.7821474,47.81722084,26-29
PL0310,Alec Hickman,Croatia,CAM,RB Leipzig,26,24-04-2000,Right,15-01-2029,3,383,29841,21,84,863,501,46.22,426,786,6.64,8,45,1,47.9,77.9,83.06,294,772.5,1165.5,93,802,72.1,237,12,1393,116.1,179,18,"Back Injury, Meniscus Tear, Shoulder Injury, Fracture, Groin Strain, Knee Injury, Muscle Injury, ACL Injury, Hip Injury",09-11-2025,68,1.2,1,0,1,1,3.82,283,0,0.166,15551,0.168,0.508,0.324,8.9,174289,71.4,1,9.11,4610,2502,9752,44.98,60.3,26.58,1,Stable,0.054830287,0.219321149,105,0.274151436,1356.409091,351.0705882,4.5,15.66,8.22,26.10966057,8.930769231,139.41583,1,Prime,0,0.118524,14.25978284,0.3063,7.899908,35.52653211,42.71294032,77.26518511,26-29
PL0311,Shawn Decker,Japan,CM,Sevilla,18,09-11-2008,Both,16-01-2027,1,192,37721,91,59,863,501,46.22,250,402,7.11,1,74,6,192,196.5,90.11,333,772.5,1165.5,93,802,72.1,237,5,263,52.6,130,10,"Achilles Injury, Concussion, Hamstring Injury",01-02-2024,715,0.5,0,1,0,0,0.72,45,0,0.381,22046,0.422,0.389,0.189,5.63,413129,36.5,0,6.36,7746,4782,924,36.39,41.54,32.02,2,Rising,0.473958333,0.307291667,150,0.78125,410.0108696,628.6833333,-3.4,4.84,1.72,76.5625,8.766666667,37.5970213,0,Emerging,14.15223963,0.139065,21.45229878,0.4648,0,45.6501,71.56349816,122.0917358,18-21
PL0312,Eric Brown,Sweden,LW,Liverpool,19,11-08-2007,Both,16-01-2028,2,261,20303,136,109,1413,738,51.32,208,174,6.62,1,14,8,261,77.8,85.12,602,772.5,1165.5,93,802,72.1,237,8,529,66.1,173,18,"Calf Injury, Achilles Injury, Groin Strain, Ligament Damage, Ankle Injury, Muscle Injury",05-05-2024,621,0.8,0,0,0,0,1.45,90,0,0.014,21634,0.039,0.523,0.438,11.41,359138,55.6,1,2.14,7462,1429,1178,48.96,63.07,6.64,1,Rising,0.521072797,0.417624521,245,0.938697318,148.1970803,184.5727273,0.6,6.22,3.05,65.51724138,7.344444444,101.1679122,0,Emerging,28.81944444,0.007784,1.594535487,0.1341,11.314582,41.09564828,36.83962737,82.25710223,18-21
PL0313,Shawn Arroyo,Belgium,LW,Lyon,18,08-10-2008,Left,15-01-2031,5,211,28023,228,108,906,639,35.68,222,524,6.71,1,48,3,211,132.8,85.12,602,772.5,1165.5,93,802,72.1,237,3,277,92.3,132,35,"Knee Injury, Hip Injury, Hamstring Injury",05-02-2024,711,0.3,1,1,0,0,0.76,60,0,0.134,64014,0.245,0.561,0.194,7.75,1105078,98.2,1,1.66,1915,3402,10711,36.73,41.39,76.9,6,Rising,1.08056872,0.511848341,336,1.592417062,122.371179,257.0917431,2.2,5.22,1.36,71.56398104,23.075,189.7414939,0,Emerging,12.68717669,0.131588,11.49294731,0.2315,35.911854,42.65979621,55.84931907,113.0659852,18-21
PL0314,Bradley Tucker,Morocco,CM,Real Madrid,21,01-01-2005,Right,15-01-2029,3,464,22668,56,26,863,501,46.22,256,201,7.83,3,77,6,154.7,48.9,86.52,293,772.5,1165.5,93,802,72.1,237,1,82,82,82,82,Knee Injury,23-06-2024,572,0.1,1,0,0,0,0.22,19,0,0.539,48316,0.524,0.325,0.151,5.64,523028,82.9,0,8.94,8393,747,14362,76.65,87.34,205.9,5,Rising,0.120689655,0.056034483,82,0.176724138,397.6842105,839.5555556,-3.7,12.28,0.42,95.90517241,41,237.5772203,0,Emerging,13.94651011,0.446831,32.78760636,0.5972,0,54.15143448,95.41712678,69.73784222,18-21
PL0315,Benjamin Hodges,England,ST,Inter Milan,23,06-05-2003,Left,15-01-2030,4,256,37270,115,38,523,321,53.35,435,321,6.57,5,55,5,51.2,145.6,85.12,602,772.5,1165.5,93,802,72.1,237,3,190,63.3,77,46,"Knee Injury, Meniscus Tear",21-04-2025,270,0.3,1,0,0,1,0.52,41,0,0.021,44951,0.058,0.638,0.305,6.48,493534,59.2,1,5.77,8167,4481,2712,70.57,80.54,87.64,3,Rising,0.44921875,0.1484375,153,0.59765625,321.2931034,955.6410256,-0.5,10.12,1.12,83.984375,15.825,291.6429561,0,Emerging,14.12781635,0.012432,1.457872741,0.1559,28.678738,45.412675,42.65314661,63.45210982,22-25
PL0316,Ralph Anderson,Japan,LB,Tottenham,23,18-06-2003,Both,15-01-2030,4,392,39888,14,13,863,501,46.22,478,444,6.91,5,67,1,78.4,101.8,87.73,1368,915,588,93,802,72.1,237,7,882,126,174,100,"Achilles Injury, Fracture, Groin Strain, ACL Injury, Hip Injury",02-10-2025,106,0.7,0,0,1,1,2.42,177,0,0.087,6173,0.148,0.508,0.344,10.11,63523,16.1,1,2.11,4868,4335,3876,29.16,35.85,37.11,4,Rising,0.035714286,0.033163265,27,0.068877551,2659.2,2849.142857,2.3,12.84,5.82,54.84693878,15.75,120.5088366,0,Emerging,22.94238683,0.014007,7.676976857,0.1987,3.135884,41.57478776,40.66285916,137.8474395,22-25
PL0317,John Pierce,Spain,RB,Arsenal,21,03-07-2005,Left,15-01-2029,3,293,39383,23,51,863,501,46.22,478,444,6.58,3,15,3,97.7,134.4,80.49,1486,1088,776,93,802,72.1,237,6,633,105.5,166,32,"Back Injury, Shoulder Injury, Fracture, Concussion, ACL Injury",30-07-2024,535,0.6,0,0,1,1,1.73,115,0,0.194,6543,0.141,0.455,0.404,7.02,74919,64.7,1,5.42,1180,1426,16277,18.69,24.55,32.38,3,Rising,0.078498294,0.174061433,74,0.252559727,1640.958333,757.3653846,5.5,8.86,4.93,60.75085324,15.07142857,57.92978797,0,Emerging,31.35366506,0.125518,11.96589153,0.2831,2.977065,40.80837065,48.49302261,207.2542948,18-21
PL0318,Derek Brennan,Belgium,GK,Real Madrid,28,17-03-1998,Right,15-01-2031,5,385,32923,0,4,863,501,46.22,478,444,6.2,10,72,1,38.5,85.5,85.12,602,772.5,1165.5,86,461,77.01,376,5,567,113.4,154,72,"Achilles Injury, ACL Injury, Concussion, Hip Injury",21-03-2024,666,0.5,0,0,1,1,1.55,101,0,0.016,15401,0.169,0.599,0.231,10.02,103223,43.9,1,5.28,7796,3696,13785,23.11,29.54,35.94,4,Stable,0,0.01038961,4,0.01038961,32923,6584.6,1.8,17.7,4.55,73.76623377,18.9,119.3826824,1,Prime,0,0.007024,1.545845945,0.1901,9.225199,43.47344675,34.95549229,180.3129272,26-29
PL0319,Jay Lewis,Brazil,CB,Tottenham,22,04-05-2004,Right,15-01-2031,5,155,17366,24,43,863,501,46.22,478,444,7.02,4,51,7,38.8,112,79.39,1078,628,1757,93,802,72.1,237,7,796,113.7,170,25,"Meniscus Tear, Calf Injury, Ligament Damage, ACL Injury, Hip Injury",22-01-2023,1090,0.7,0,0,1,1,2.18,117,0,0.399,845,0.387,0.346,0.268,4.57,15436,48.6,0,6.8,9706,4037,5148,34.42,47.33,101.49,6,Rising,0.15483871,0.277419355,67,0.432258065,694.64,394.6818182,-2.1,7.1,5.58,24.51612903,14.2125,177.8083915,0,Emerging,37.50726322,0.193914,12.29086522,0.4745,0,35.35222581,44.95241073,99.80865558,22-25
PL0320,Joshua Blair,South Korea,LB,Tottenham,18,28-04-2008,Left,15-01-2031,5,179,36919,15,34,863,501,46.22,478,444,7.24,1,11,8,179,206.3,87.02,727,425,1828,93,802,72.1,237,1,9,9,9,9,Calf Injury,18-08-2023,882,0.1,0,0,0,0,0.02,2,0,0.243,8726,0.321,0.451,0.228,2.73,165007,95.9,1,2.33,4324,4052,13745,20.22,27.93,47.22,5,Rising,0.083798883,0.189944134,49,0.273743017,2307.4375,1054.828571,0.9,4.58,0.22,98.88268156,4.5,104.4533898,0,Emerging,38.1305638,0.233037,6.019718245,0.3266,3.935426,50.30573631,53.74244552,237.0675604,18-21
PL0321,Curtis Collins,Egypt,GK,Juventus,21,28-08-2005,Left,16-01-2028,2,364,18065,2,2,863,501,46.22,478,444,6.22,3,46,1,121.3,49.6,85.12,602,772.5,1165.5,124,1015,80.93,315,4,387,96.8,134,26,"Knee Injury, Meniscus Tear, Concussion, Shoulder Injury",22-10-2024,451,0.4,1,0,0,1,1.06,68,0,0.076,8595,0.157,0.539,0.304,2.56,102550,77,1,8.03,1907,617,9300,11.91,13.22,5.59,1,Rising,0.005494505,0.005494505,4,0.010989011,6021.666667,6021.666667,4.4,10.28,1.86,81.31868132,19.36,24.61008649,0,Emerging,10.99916037,0.05852,1.762529207,0.25,4.632705,43.69973626,40.77366194,338.495246,18-21
PL0322,Zachary Santos,England,CDM,Chelsea,23,01-10-2003,Right,15-01-2030,4,478,40495,40,48,863,501,46.22,531,658,6.6,5,57,0,95.6,84.7,84.35,364,772.5,1165.5,93,802,72.1,237,10,1060,106,177,23,"Meniscus Tear, Groin Strain, Concussion, Ligament Damage, ACL Injury",08-02-2023,1073,1,0,0,1,1,2.9,222,0,0.179,6657,0.203,0.542,0.256,11.65,118561,70,1,6.48,4524,4722,8604,44.25,56.42,61.86,5,Rising,0.083682008,0.10041841,88,0.184100418,987.6829268,826.4285714,4.3,14.56,6.9,53.55648536,9.636363636,182.8709198,0,Emerging,27.50282486,0.1253,18.35853391,0.2889,3.608094,40.60109707,54.0383494,89.72618137,22-25
PL0323,Jeffrey Holmes,Nigeria,CM,Lyon,22,06-11-2004,Left,16-01-2028,2,267,30623,67,34,863,501,46.22,349,392,6.6,4,74,4,66.8,114.7,92.02,690,772.5,1165.5,93,802,72.1,237,8,687,85.9,147,8,"Back Injury, Meniscus Tear, Achilles Injury, Fracture, Calf Injury, Groin Strain, Muscle Injury, Hip Injury",21-12-2023,757,0.8,0,0,0,1,1.88,135,0,0,4168,0.058,0.62,0.322,7.79,29636,21.2,1,4.36,8183,3468,7518,33.77,44.74,7.08,1,Rising,0.25093633,0.127340824,101,0.378277154,450.3382353,874.9428571,-1.4,9.34,3.48,49.43820225,9.544444444,69.78023684,0,Emerging,32.48445366,0,0,0.137,2.58416,38.42964045,32.25482022,110.5252817,22-25
PL0324,Bryan Walker,Portugal,CB,Real Madrid,21,24-03-2005,Right,15-01-2029,3,313,15882,15,22,863,501,46.22,478,444,6.58,3,79,8,104.3,50.7,84.1,590,527,564,93,802,72.1,237,3,152,50.7,100,20,"Achilles Injury, Ligament Damage",28-09-2023,841,0.3,0,0,0,0,0.42,26,0,0.257,11118,0.197,0.431,0.372,2.83,73315,1.7,1,4.75,2107,3201,1697,33.85,43.21,6.13,1,Rising,0.047923323,0.07028754,37,0.118210863,992.625,690.5217391,-5.9,9.26,1.02,91.69329073,12.675,104.9183158,0,Emerging,27.65140325,0.004369,6.775918619,0.3232,4.791858,47.15705815,51.702407,135.3143706,18-21
PL0325,George Chapman,France,LB,AS Roma,20,16-04-2006,Right,16-01-2027,1,252,34408,14,42,863,501,46.22,478,444,7.3,2,42,4,126,136.5,88.73,1182,982,977,93,802,72.1,237,4,286,71.5,125,43,"Knee Injury, Fracture, Concussion, Achilles Injury",21-10-2023,818,0.4,1,0,0,1,0.78,51,0,0.437,14638,0.349,0.374,0.277,6.49,118838,75.9,0,3.99,7321,1619,2612,32.28,37.68,52.85,4,Rising,0.055555556,0.166666667,56,0.222222222,2293.866667,800.1860465,1.8,7.04,1.58,79.76190476,14.3,33.35069655,0,Emerging,16.72862454,0.331683,27.20258343,0.4446,0,47.44958095,81.36866562,142.5768658,18-21
